question_id,topic,difficulty,question,gold_answer,generated_answer,gold_article_keys,retrieved_article_keys,retrieved_citations,token_f1,rouge_l,retrieval_gold_available,citation_present,citation_gold_match,grounded_citation_score,error_type_auto
Q092,Medeni Hukuk,medium,Uzun zamandan beri haber alınamayan kişi hakkında gaiplik için ne kadar süre gerekir?,"Kendisinden uzun zamandan beri haber alınamayan kişi hakkında, son haber tarihinden başlayarak en az beş yıl geçmişse gaiplik istenebilir.","1. **Kısa cevap**  
Uzun zamandan beri haber alınamayan kişi hakkında gaiplik kararı istenebilmesi için son haber tarihinin üzerinden en az **beş yıl** geçmiş olması gerekir.

2. **Şartlar / açıklama**  
Gaiplik kararı istenebilmesi için kişiyle ilgili son haber tarihinin üzerinden en az beş yıl geçmesi gerekir. Bu süre, kişinin ölüm tehlikesi içinde kaybolması durumunda bir yıl olarak da değişebilir. Mahkeme, gaipliğine karar verilecek kişi hakkında bilgi sahiplerini belirli bir süre içinde bilgilendirme zorunluluğu vardır. Bu süre, ilk ilânın yapıldığı günden itibaren en az altı aydır.

3. **Dayanak maddeler**  
- **TÜRK MEDENİ KANUNU m.33**  
- **TÜRK MEDENİ KANUNU m.584**

4. **Not / sınırlılık**  
Gaiplik kararı, yalnızca belirli sürelerin dolması ve ilân usulüne uygun şekilde yapılması durumunda verilebilir. Bu süreler, kişinin kaybolma nedenine göre değişebilir.",1_5_4721_MADDE_32,1_5_4721_MADDE_33; 1_5_4721_MADDE_584; 1_5_4721_MADDE_588; 1_5_4721_MADDE_32; 1_5_4721_MADDE_35; 1_5_4721_MADDE_34; 1_5_2920_MADDE_17; 1_5_4721_MADDE_713; 1_5_5271_MADDE_244; 1_5_4721_MADDE_31,TÜRK MEDENİ KANUNU m.33 | TÜRK MEDENİ KANUNU m.584 | TÜRK MEDENİ KANUNU m.588 | TÜRK MEDENİ KANUNU m.32 | TÜRK MEDENİ KANUNU m.35 | TÜRK MEDENİ KANUNU m.34 | TÜRK SİVİL HAVACILIK KANUNU m.17 | TÜRK MEDENİ KANUNU m.713 | CEZA MUHAKEMESİ KANUNU m.244 | TÜRK MEDENİ KANUNU m.31,0.1985815602836879,0.1985815602836879,1.0,1.0,0.0,0.0,wrong_or_unsupported_citation
Q051,Anayasa Hukuku,easy,Anayasa Mahkemesi'ne bireysel başvuru yapılabilmesi için hangi temel şartlar aranır?,"Bireysel başvuru yapılabilmesi için güncel ve kişisel bir hakkın kamu gücü tarafından ihlal edilmiş olması, başvurucunun bu ihlalden doğrudan etkilenmesi ve olağan kanun yollarının tüketilmiş olması gerekir.","**1. Kısa cevap**  
Anayasa Mahkemesi'ne bireysel başvuru yapılabilmesi için başvurucunun Anayasada güvence altına alınmış temel hak ve özgürlüklerinden birinin kamu gücü tarafından ihlal edildiği iddiası bulunmalı, başvuru yollarının tüketilmiş olması gerekir ve başvurucunun ilgili işlem nedeniyle doğrudan bir hakkı etkilenmiş olmalıdır.

---

**2. Şartlar / açıklama**  
- **Temel hak ve özgürlüklerin ihlali iddiası**: Başvurucunun Anayasada güvence altına alınmış temel hak ve özgürlüklerinden birinin, Avrupa İnsan Hakları Sözleşmesi ve protokolleri kapsamında da olmak üzere, kamu gücü tarafından ihlal edildiği iddiası bulunmalıdır.  
- **Başvuru yollarının tüketilmesi**: İhlale yol açtığı ileri sürülen işlem, eylem ya da ihmal için kanunda öngörülmüş idari ve yargısal başvuru yollarının tamamının tüketilmiş olması gerekir.  
- **Doğrudan etkilenmiş olma**: Başvuruda bulunan kişinin, ihlale yol açtığı ileri sürülen işlem nedeniyle güncel ve kişisel bir hakkı doğrudan etkilenmiş olmalıdır.  
- **Zaman aşımı**: Başvurunun, başvuru yollarının tüketildiği tarihten itibaren 30 gün içinde yapılması gerekir. Haklı bir mazereti olanlar, mazeretin kalktığı tarihten itibaren 15 gün içinde başvurabilirler.  
- **Başvuru dilekçesi ve belgeler**: Başvuru dilekçesinde başvurucunun kimlik bilgileri, ihlal edildiği ileri sürülen hak ve özgürlük, dayanılan Anayasa maddeleri, başvuru yollarının tüketildiği aşamalar ve deliller belirtilmelidir.  
- **Harcın ödenmesi**: Bireysel başvurular harca tabidir.  
- **Kamu tüzel kişileri ve yabancılar**: Kamu tüzel kişileri",1_5_2709_MADDE_148,1_5_6216_MADDE_45; 1_5_6216_MADDE_46; 1_5_6216_MADDE_48; 1_5_2709_MADDE_148; 1_5_6216_MADDE_47; 1_5_6216_MADDE_49; 1_5_2709_MADDE_149; 1_5_6216_MADDE_40; 1_5_6216_MADDE_3; 1_5_6384_GEÇİCİ_MADDE_2,ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.45 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.46 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.48 | TÜRKİYE CUMHURİYETİ ANAYASASI m.148 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.47 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.49 | TÜRKİYE CUMHURİYETİ ANAYASASI m.149 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.40 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.3 | TAZMİNAT KOMİSYONUNUN GÖREVLERİ İLE ÇALIŞMA USUL VE ESASLARI HAKKINDA KANUN geçici m.2,0.18348623853211,0.1559633027522935,1.0,0.0,0.0,0.0,missing_citation
Q028,Ceza Muhakemesi Hukuku,medium,Telekomünikasyon yoluyla yapılan iletişimin denetlenmesi (dinleme) kararını kim verir? Acil durum yetkisi nedir?,Telekomünikasyon yoluyla iletişimin denetlenmesine kural olarak hâkim karar verir. Gecikmesinde sakınca bulunan hâllerde Cumhuriyet savcısı karar verebilir; bu karar kanundaki süre içinde hâkim onayına sunulur.,"**Cevap:**

1. **Kısa cevap:**  
Telekomünikasyon yoluyla yapılan iletişimin denetlenmesi (dinleme) kararını **hâkim** verir veya gecikmesinde sakınca bulunan hâllerde **Cumhuriyet savcısı** karar verir. Ancak, Cumhuriyet savcısı tarafından verilen kararlar en geç 24 saat içinde hâkimin onayına sunulur. **Acil durum yetkisi**, gecikmesinde sakınca bulunan hâllerde Cumhuriyet savcısının veya Jandarma Genel Komutanı veya istihbarat başkanının yazılı emriyle uygulanabilir.

2. **Şartlar / açıklama:**  
- Dinleme kararı, **suç işlendiğine ilişkin somut delillere dayanan kuvvetli şüphe sebeplerinin varlığı** ve **başka suretle delil elde edilmesi imkânının bulunmaması** durumunda verilir.  
- Dinleme kararı, **belli suçlarla sınırlıdır** (örneğin: uyuşturucu ticareti, insan ticareti, terörle mücadele, devlet sır ihlalleri vb.).  
- **Acil durum yetkisi**, gecikmesinde sakınca bulunan hâllerde Cumhuriyet savcısının veya Jandarma Genel Komutanı veya istihbarat başkanının yazılı emriyle uygulanabilir. Ancak bu kararlar da en geç 24 ila 48 saat içinde hâkimin onayına sunulmalıdır.  
- Dinleme kararları en fazla **iki ay** için verilebilir ve **bir ay daha uzatılabilir**. Terörle mücadele gibi özel durumlarda bu süre **toplamda üç ayı geçmemek üzere** uzatılabilir.  
- Dinleme kararları, **şüphelinin veya sanığın kimliği**, iletişim aracının türü, numarası ve tedbir süresi gibi bilgilerle birlikte belirtilmelidir.  
- Dinleme kararları, **gizli tutulur**",1_5_5271_MADDE_135,1_5_5271_MADDE_135; 1_5_2803_MADDE_5; 1_5_2803_GEÇİCİ_MADDE_1; 1_3_2559_GEÇİCİ_MADDE_1; 1_5_5271_MADDE_137; 1_5_2803_GEÇİCİ_MADDE_2; 1_3_2559_GEÇİCİ_MADDE_2; 1_3_2559_MADDE_7; 1_5_2937_MADDE_6; 1_5_2709_MADDE_22,"CEZA MUHAKEMESİ KANUNU m.135 | JANDARMA TEŞKİLAT, GÖREV VE YETKİLERİ KANUNU m.5 | JANDARMA TEŞKİLAT, GÖREV VE YETKİLERİ KANUNU geçici m.1 | POLİS VAZİFE VE SALȂHİYET KANUNU geçici m.1 | CEZA MUHAKEMESİ KANUNU m.137 | JANDARMA TEŞKİLAT, GÖREV VE YETKİLERİ KANUNU geçici m.2 | POLİS VAZİFE VE SALȂHİYET KANUNU geçici m.2 | POLİS VAZİFE VE SALȂHİYET KANUNU m.7 | DEVLET İSTİHBARAT HİZMETLERİ VE MİLLİ İSTİHBARAT TEŞKİLATI KANUNU m.6 | TÜRKİYE CUMHURİYETİ ANAYASASI m.22",0.1895734597156398,0.1706161137440758,1.0,0.0,0.0,0.0,missing_citation
Q011,Borçlar Hukuku,medium,Kira sözleşmelerinde kiracının temerrüdü nedeniyle tahliye şartları nelerdir?,"Kiracının temerrüdünde kiraya veren, muaccel kira borcu için kiracıya yazılı süre verir ve bu sürede ödeme yapılmazsa sözleşmeyi feshedeceğini bildirir. Konut ve çatılı işyeri kiralarında bu süre en az otuz gündür.","**Cevap:**

1. **Kısa cevap:**  
Kiracının temerrüdü nedeniyle kira sözleşmesinin tahliye şartları, temerrüdeki ödeme süresine, sözleşmenin süresine ve kiraya verenin bildirim süresine bağlı olarak belirlenir. Genel olarak, kiracı kira bedelini ödemezse kiraya veren, belirli bir süre vererek ve bu sürenin sonunda ödeme yapmaması durumunda sözleşmeyi feshedeceğini bildirebilir. Bu sürenin ardından dava yoluyla tahliye istenebilir.

2. **Şartlar / açıklama:**  
- **Kısa süreli kira sözleşmelerinde (bir yıldan kısa):** Kiracı kira bedelini ödemediğinde, kiraya veren, iki haklı ihtar vererek ve bu ihtarların yapıldığı kira süresinin sonunda bir ay içinde dava yoluyla sözleşmeyi sona erdirebilir.  
- **Uzun süreli kira sözleşmelerinde (bir yıl ve üzeri):** Kiracı bir kira yılını veya onu aşan bir süreyi temerrüde geçirdiğinde, iki haklı ihtar verilmesi ve bu ihtarların yapıldığı kira yılının sonunda bir ay içinde dava yoluyla sözleşmeyi sona erdirebilir.  
- **Temerrüdeki ödeme süresi:** Genel olarak, kiracı kira bedelini ödemezse kiraya veren, kiracıya yazılı olarak en az on gün (konut ve çatılı işyeri kiralarında en az otuz gün) süre vererek, bu sürede ödeme yapmaması durumunda sözleşmeyi feshedeceğini bildirebilir.  
- **Dava süresi:** Sözleşmenin sona erdirilmesi için dava, belirtilen süreler içinde açılmalıdır.  
- **Tahliye:** Dava sonucunda mahkeme, kiracının taşınmazın tahliyesini emredebilir. Bu durumda, kiracı tahliye emrine uymazsa z",1_5_6098_MADDE_315,1_5_6098_MADDE_352; 1_5_6098_MADDE_316; 1_5_6361_MADDE_31; 1_5_6098_MADDE_314; 1_5_6098_MADDE_362; 1_5_6098_MADDE_315; 1_5_6098_MADDE_350; 1_3_2004_MADDE_272; 1_5_6098_MADDE_325; 1_5_6098_MADDE_346,"TÜRK BORÇLAR KANUNU m.352 | TÜRK BORÇLAR KANUNU m.316 | FİNANSAL KİRALAMA, FAKTORİNG, FİNANSMAN VE TASARRUF FİNANSMAN ŞİRKETLERİ KANUNU m.31 | TÜRK BORÇLAR KANUNU m.314 | TÜRK BORÇLAR KANUNU m.362 | TÜRK BORÇLAR KANUNU m.315 | TÜRK BORÇLAR KANUNU m.350 | İCRA VE İFLAS KANUNU m.272 | TÜRK BORÇLAR KANUNU m.325 | TÜRK BORÇLAR KANUNU m.346",0.2181818181818181,0.1545454545454545,1.0,0.0,0.0,0.0,missing_citation
Q064,Borçlar Hukuku,medium,Temerrüt için ihtar hangi durumda aranmaz?,"İfa günü taraflarca birlikte belirlenmişse veya sözleşmede saklı tutulan bir hakka dayanılarak taraflardan biri usulüne uygun bildirimle ifa gününü belirlemişse, bu günün geçmesiyle borçlu ihtara gerek olmaksızın temerrüde düşer.","1. **Kısa cevap:**  
Temerrüt için ihtar, borçlunun borcunu ifa edebilmesi için alacaklının ihtarı olmadan temerrüde düşmeyeceği durumlar dışında aranır. Ancak bazı özel hukuk alanlarında, özellikle ticaret ve ceza hukuku çerçevesinde, ihtar şartı aranmaz.

2. **Şartlar / açıklama:**  
Temerrüde düşmenin genel kuralı, Türk Borçlar Kanunu’nun 117. maddesine göre alacaklının ihtarıyla gerçekleşir. Ancak, bu genel kuralın dışına çıkan durumlar da vardır. Örneğin, Türk Ticaret Kanunu’nun 1293. maddesine göre çatma sonucu zararın tazmini için ihtar şartı aranmaz. Ayrıca, Asayişe Müessir Bazı Fiillerin Önlenmesi Kanunu’nun 2. maddesine göre, polis veya jandarma gibi kuvvetlere karşı silah kullanmaya teşebbüs eden kişilerde de ihtar şartı aranmaz.

3. **Dayanak maddeler:**  
- **Türk Borçlar Kanunu, Madde 117**  
- **Türk Ticaret Kanunu, Madde 1293**  
- **Asayişe Müessir Bazı Fiillerin Önlenmesi Kanunu, Madde 2**

4. **Not / sınırlılık:**  
Verilen mevzuat bağlamında, temerrüt için ihtar şartının aranmadığı durumlar sadece yukarıda belirtilen maddelerde yer alır. Diğer durumlarda genel kural olan ihtar şartı geçerlidir. Bağlamda yer almayan özel durumlar veya diğer hukuk alanları için mevzuat dışı yorum yapılmamıştır.",1_5_6098_MADDE_117,1_5_6098_MADDE_117; 1_5_6102_MADDE_1293; 1_5_1481_MADDE_2; 1_5_6100_MADDE_396; 1_5_6098_MADDE_106; 1_4_213_MADDE_142; 1_5_6098_MADDE_119; 1_3_4473_MADDE_7; 1_5_3713_MADDE_20; 1_5_6100_MADDE_389,"TÜRK BORÇLAR KANUNU m.117 | TÜRK TİCARET KANUNU m.1293 | ASAYİŞE MÜESSİR BAZI FİİLLERİN ÖNLENMESİ HAKKINDA KANUN m.2 | HUKUK MUHAKEMELERİ KANUNU m.396 | TÜRK BORÇLAR KANUNU m.106 | VERGİ USUL KANUNU m.142 | TÜRK BORÇLAR KANUNU m.119 | YANGIN, YERSARSINTISI, SEYLAP VEYA HEYELAN SEBEBİYLE MAHKEME VE ADLİYE DAİRELERİNDE ZİYAA UĞRAYAN DOSYALAR HAKKINDA YAPILACAK MUAMELELERE DAİR KANUN m.7 | TERÖRLE MÜCADELE KANUNU m.20 | HUKUK MUHAKEMELERİ KANUNU m.389",0.0416666666666666,0.0208333333333333,1.0,1.0,1.0,1.0,low_answer_overlap
Q023,Ceza Hukuku,easy,"Ceza hukukunda ""yer yönünden uygulama""da ""mülkilik ilkesi""nin anlamı nedir?",Mülkilik ilkesi gereğince Türkiye’de işlenen suçlara Türk ceza kanunları uygulanır. Fiilin kısmen veya tamamen Türkiye’de işlenmesi ya da neticenin Türkiye’de gerçekleşmesi halinde suç Türkiye’de işlenmiş sayılır.,"**Cevap:**

1. **Kısa cevap:**  
Mülkilik ilkesi, ceza hukukunda ""yer yönünden uygulama"" bağlamında doğrudan bir yer belirleme kriteri olarak kullanılmamaktadır. Bu ilke, genellikle özel hukukta, özellikle mülkiyet ve aynî haklara ilişkin uygulamalarda geçerlidir. Ceza hukukunda yer yönünden uygulama, genellikle suçun işlendiği yer, sanığın yerleşim yeri veya malın bulunduğu yer gibi kriterlere dayanır.

2. **Şartlar / açıklama:**  
Ceza hukukunda yer yönünden uygulama, genellikle suçun işlendiği yer, sanığın yerleşim yeri veya malın bulunduğu yer gibi kriterlere dayanır. Mülkiyet ilkesi, özel hukukta malların bulunduğu yerin hukukunun uygulanmasını öngörürken, ceza hukukunda bu kavram doğrudan yer belirleme kriteri olarak kullanılmamaktadır. Ceza hukukunda yetki ve uygulanacak hukukun belirlenmesi, suçun işlendiği yer, sanığın yerleşim yeri veya malın bulunduğu yer gibi unsurlara göre yapılır.

3. **Dayanak maddeler:**  
- **CEZA MUHAKEMESİ KANUNU m.12**  
- **CEZA MUHAKEMESİ KANUNU m.13**  
- **CEZA MUHAKEMESİ KANUNU m.14**  
- **CEZA MUHAKEMESİ KANUNU m.15**  
- **TÜRK CEZA KANUNU m.8**  
- **TÜRK CEZA KANUNU m.13**  
- **TÜRK CEZA KANUNU m.19**

4. **Not / sınırlılık:**  
Mülkilik ilkesi, özel hukukta (örneğin, **MİLLETLERARASI ÖZEL HUKUK VE USUL HUKUKU HAKKINDA KANUN m.",1_5_5237_MADDE_8,1_5_5718_MADDE_21; 1_5_5271_MADDE_13; 1_5_5237_MADDE_8; 1_5_5271_MADDE_12; 1_5_5237_MADDE_19; 1_5_5237_MADDE_3; 1_5_6100_MADDE_12; 1_5_5271_MADDE_15; 1_5_5271_MADDE_14; 1_5_5237_MADDE_13,MİLLETLERARASI ÖZEL HUKUK VE USUL HUKUKU HAKKINDA KANUN m.21 | CEZA MUHAKEMESİ KANUNU m.13 | TÜRK CEZA KANUNU m.8 | CEZA MUHAKEMESİ KANUNU m.12 | TÜRK CEZA KANUNU m.19 | TÜRK CEZA KANUNU m.3 | HUKUK MUHAKEMELERİ KANUNU m.12 | CEZA MUHAKEMESİ KANUNU m.15 | CEZA MUHAKEMESİ KANUNU m.14 | TÜRK CEZA KANUNU m.13,0.05,0.04,1.0,1.0,1.0,1.0,low_answer_overlap
Q121,Anayasa Hukuku,easy,Anayasa'ya göre egemenlik kime aittir?,Egemenlik kayıtsız şartsız Milletindir.,"1. **Kısa cevap:**  
Anayasa'ya göre egemenlik kayıtsız ve şartsız Türk Milletine aittir.

2. **Şartlar / açıklama:**  
Egemenlik, Türk Milleti'ne aittir ve bu egemenlik, Anayasanın koyduğu esaslara göre yetkili devlet organları eliyle kullanılır. Egemenlik, belli bir kişiye, zümreye veya sınıfa bırakılamaz. Devlet yetkisi yalnızca Anayasadaki esaslara dayanarak kullanılabilir.

3. **Dayanak maddeler:**  
- **TÜRKİYE CUMHURİYETİ ANAYASASI m.6**  
- **SİYASİ PARTİLER KANUNU m.78**

4. **Not / sınırlılık:**  
Bu cevap, verilen bağlamdaki mevzuat metinlerine dayanmaktadır. Bağlamda yer alan diğer maddeler (örneğin Anayasa m.5, m.7, m.103 vb.) egemenlikle dolaylı ilişkili olabilir, ancak egemenliğin doğrudan sahibi konusunda net ifade sadece Anayasa m.6 ve Siyasi Partiler Kanunu m.78'de yer alır.",1_5_2709_MADDE_6,1_5_2709_MADDE_6; 1_5_2820_MADDE_78; 1_5_2709_MADDE_103; 1_5_2709_MADDE_5; 1_5_2709_MADDE_104; 1_5_2709_MADDE_177; 1_5_2709_MADDE_7; 1_5_2709_MADDE_18; 1_5_2709_MADDE_11; 1_5_6216_MADDE_3,TÜRKİYE CUMHURİYETİ ANAYASASI m.6 | SİYASİ PARTİLER KANUNU m.78 | TÜRKİYE CUMHURİYETİ ANAYASASI m.103 | TÜRKİYE CUMHURİYETİ ANAYASASI m.5 | TÜRKİYE CUMHURİYETİ ANAYASASI m.104 | TÜRKİYE CUMHURİYETİ ANAYASASI m.177 | TÜRKİYE CUMHURİYETİ ANAYASASI m.7 | TÜRKİYE CUMHURİYETİ ANAYASASI m.18 | TÜRKİYE CUMHURİYETİ ANAYASASI m.11 | ANAYASA MAHKEMESİNİN KURULUŞU VE YARGILAMA USULLERİ HAKKINDA KANUN m.3,0.0512820512820512,0.0512820512820512,1.0,1.0,1.0,1.0,low_answer_overlap
Q167,Medeni Hukuk,easy,Aile konutu şerhinin temel amacı nedir?,Aile konutu üzerindeki tasarrufların diğer eşin rızası olmaksızın yapılmasını önleyerek aileyi korumaktır.,"1. **Kısa cevap**  
Aile konutu şerhinin temel amacı, aile birliğini korumak ve konutun aile üyelerinin barınma ve geçim ihtiyaçlarını karşılayacak şekilde korunmasını sağlamaktır.

2. **Şartlar / açıklama**  
Aile konutu şerhi, bir taşınmaz malın aile yurdu olarak niteliğinin tanınmasını ve bu niteliğin korunmasını sağlar. Bu şerh, aile bireylerinden birinin konut üzerindeki haklarını sınırlamak ve diğer aile bireylerinin barınma hakkına sahip olmalarını güvence altına almak amacıyla düzenlenir. Özellikle eşlerden birinin, diğerinin rızasız eylemlerini engellemek ve aile konutunun devredilmesini veya kiralanmasını kısıtlamak amacı taşır.

3. **Dayanak maddeler**  
- **TÜRK MEDENİ KANUNU m.194**  
- **TÜRK MEDENİ KANUNU m.390**  
- **TÜRKİYE CUMHURİYETİ ANAYASASI m.41**

4. **Not / sınırlılık**  
Verilen mevzuat bağlamında, aile konutu şerhinin temel amacı doğrudan ifade edilmemiştir; ancak ilgili maddelerden çıkarımlar yapılarak aile birliğinin korunması ve aile konutunun barınma ihtiyacını karşılaması yönünde bir amaca ulaşılmıştır. Ayrıntılı bir tanım için ilgili kanun metinlerinin tamamı incelenmelidir.",1_5_4721_MADDE_194,1_5_2946_MADDE_1; 1_5_4721_MADDE_194; 1_5_4721_MADDE_387; 1_5_4787_MADDE_6; 1_5_2709_MADDE_41; 1_5_4721_MADDE_394; 1_5_4787_MADDE_7; 1_5_4787_MADDE_1; 1_5_4721_MADDE_372; 1_5_4721_MADDE_390,"KAMU KONUTLARI KANUNU m.1 | TÜRK MEDENİ KANUNU m.194 | TÜRK MEDENİ KANUNU m.387 | AİLE MAHKEMELERİNİN KURULUŞ, GÖREV VE YARGILAMA USULLERİNE DAİR KANUN m.6 | TÜRKİYE CUMHURİYETİ ANAYASASI m.41 | TÜRK MEDENİ KANUNU m.394 | AİLE MAHKEMELERİNİN KURULUŞ, GÖREV VE YARGILAMA USULLERİNE DAİR KANUN m.7 | AİLE MAHKEMELERİNİN KURULUŞ, GÖREV VE YARGILAMA USULLERİNE DAİR KANUN m.1 | TÜRK MEDENİ KANUNU m.372 | TÜRK MEDENİ KANUNU m.390",0.0522875816993464,0.0522875816993464,1.0,1.0,1.0,1.0,low_answer_overlap
Q113,İş Hukuku,medium,Haftalık çalışma süresi kural olarak ne kadardır?,Genel bakımdan çalışma süresi haftada en çok kırk beş saattir.,"1. **Kısa cevap**  
Haftalık çalışma süresi kural olarak genelde **40 saattir**.

2. **Şartlar / açıklama**  
Haftalık çalışma süresi, genel olarak 40 saattir ve bu süre genellikle Cumartesi ve Pazar günleri tatil olmak üzere düzenlenir. Ancak özel kanunlar, yönetmelikler veya kurumların özellikleri dikkate alınarak farklı çalışma süreleri belirlenebilir. Bazı özel sektörlerde (örneğin turizm, madencilik) farklı çalışma süreleri ve denkleştirme uygulamaları da mevcuttur.

3. **Dayanak maddeler**  
- DEVLET MEMURLARI KANUNU m.99  
- İŞ KANUNU m.63  
- TÜRK SİLÂHLI KUVVETLERİ PERSONEL KANUNU m.2  
- ÇARŞI VE MAHALLE BEKÇİLERİ KANUNU m.12  
- DENİZ İŞ KANUNU m.26  

4. **Not / sınırlılık**  
Haftalık çalışma süresi, işin niteliği, sektör özel durumları veya özel kanunlar çerçevesinde değişebilir. Örneğin iş kanununa göre genel çalışma süresi 45 saate kadar çıkabilir ve bu süreyi aşan çalışmalar fazla çalışma olarak değerlendirilir. Her durumda özel mevzuat ve yönetmelikler bu süreyi etkileyebilir.",1_5_4857_MADDE_63,1_5_657_MADDE_99; 1_5_4857_MADDE_63; 1_5_926_MADDE_2; 1_5_4857_MADDE_41; 1_5_7245_MADDE_12; 1_5_854_MADDE_26; 1_5_4857_MADDE_76; 1_5_6098_MADDE_421; 1_5_4857_MADDE_46; 1_3_5953_MADDE_1,DEVLET MEMURLARI KANUNU m.99 | İŞ KANUNU m.63 | TÜRK SİLÂHLI KUVVETLERİ PERSONEL KANUNU m.2 | İŞ KANUNU m.41 | ÇARŞI VE MAHALLE BEKÇİLERİ KANUNU m.12 | DENİZ İŞ KANUNU m.26 | İŞ KANUNU m.76 | TÜRK BORÇLAR KANUNU m.421 | İŞ KANUNU m.46 | BASIN MESLEĞİNDE ÇALIŞANLARLA ÇALIŞTIRANLAR ARASINDAKİ MÜNASEBETLERİN TANZİMİ HAKKINDA KANUN m.1,0.0526315789473684,0.0394736842105263,1.0,1.0,1.0,1.0,low_answer_overlap
Q060,Anayasa Hukuku,easy,Anayasa'ya göre devletin şekli nedir?,Türkiye Devleti bir Cumhuriyettir.,"1. **Kısa cevap**  
Türkiye Devleti, Anayasa'ya göre bir **Cumhuriyet** şekline sahiptir.

2. **Şartlar / açıklama**  
Anayasa, Türkiye Devletinin Cumhuriyet olduğunu açıkça belirtir. Bu, devletin egemenliğinin millete ait olduğunu ve bu egemenliğin, Anayasa ve kanunlar çerçevesinde, halkın seçtiği organlar aracılığıyla kullanılacağını ifade eder. Cumhuriyetin temel ilkeleri arasında demokrasi, laiklik ve sosyal hukuk devleti yer alır.

3. **Dayanak maddeler**  
- [2] **TÜRKİYE CUMHURİYETİ ANAYASASI m.1**: ""Türkiye Devleti bir Cumhuriyettir.""
- [3] **TÜRKİYE CUMHURİYETİ ANAYASASI m.2**: Türkiye Cumhuriyeti’nin demokratik, laik ve sosyal bir hukuk devleti niteliği belirtilmiştir.
- [8] **TÜRKİYE CUMHURİYETİ ANAYASASI m.103**: Cumhurbaşkanının andıçerinde de ""laik Cumhuriyet ilkesine bağlı kalacağı"" ifade edilmiştir.

4. **Not / sınırlılık**  
Anayasa, devletin şekli olarak sadece ""Cumhuriyet"" ifadesini kullanır. Devletin yönetim şekli (örneğin, cumhurbaşkanlığı sistemi gibi) Anayasa'nın diğer bölümlerinde ayrıntılı olarak düzenlenmiştir. Bu soruya doğrudan cevap veren temel dayanak, Anayasa'nın 1. maddesidir.",1_5_2709_MADDE_1,1_5_2820_MADDE_78; 1_5_2709_MADDE_1; 1_5_2709_MADDE_2; 1_5_2709_MADDE_3; 1_5_2709_MADDE_14; 1_5_2709_MADDE_5; 1_5_2709_MADDE_148; 1_5_2709_MADDE_103; 1_5_2709_MADDE_104; 1_5_2709_MADDE_13,SİYASİ PARTİLER KANUNU m.78 | TÜRKİYE CUMHURİYETİ ANAYASASI m.1 | TÜRKİYE CUMHURİYETİ ANAYASASI m.2 | TÜRKİYE CUMHURİYETİ ANAYASASI m.3 | TÜRKİYE CUMHURİYETİ ANAYASASI m.14 | TÜRKİYE CUMHURİYETİ ANAYASASI m.5 | TÜRKİYE CUMHURİYETİ ANAYASASI m.148 | TÜRKİYE CUMHURİYETİ ANAYASASI m.103 | TÜRKİYE CUMHURİYETİ ANAYASASI m.104 | TÜRKİYE CUMHURİYETİ ANAYASASI m.13,0.054421768707483,0.054421768707483,1.0,1.0,1.0,1.0,low_answer_overlap
